date,site,category,title,url,publish_time,content
20260428,electrive_battery,电池,CATL raises nearly €4.3 billion in Hong Kong share sale,https://www.electrive.com/2026/04/28/catl-raises-nearly-e4-3-billion-in-hong-kong-share-sale/,2026-04-28 09:30:00,
20260428,ess_news,储能,"BW ESS, EDF ink 10-year floor for 1.2 GWh British battery",https://www.ess-news.com/2026/04/28/bw-ess-edf-ink-10-year-floor-for-1-2-gwh-british-battery/,2026-04-28 13:07:01,
20260428,ess_news,储能,Saft to supply additional batteries as New Zealand’s major BESS doubles in size,https://www.ess-news.com/2026/04/28/saft-to-supply-additional-batteries-as-new-zealands-major-bess-doubles-in-size/,2026-04-28 12:01:22,
20260428,ess_news,储能,Equis taps GenusPlus as EPC for the 800 MWh Koolunga BESS in Australia,https://www.ess-news.com/2026/04/28/equis-taps-genusplus-as-epc-for-200-mw-800-mwh-koolunga-bess-in-australia/,2026-04-28 09:10:00,
20260428,ess_news,储能,Bulgaria seeks to revive 864 MW Chaira pumped-storage hydropower plant,https://www.ess-news.com/2026/04/28/bulgaria-seeks-to-revive-864-mw-chaira-pumped-storage-hydropower-plant/,2026-04-28 07:10:00,
20260428,pv_magazine,光伏,Cooling PV modules with hydrogel-coated paper,https://www.pv-magazine.com/2026/04/28/cooling-pv-modules-with-hydrogel-coated-paper/,2026-04-28 11:29:04,
20260428,ammonia_energy,氨,Envision Joins AEA Ammonia Certification System Pilot to Accelerate Global Clean Ammonia Trade,https://ammoniaenergy.org/articles/envision-joins-aea-ammonia-certification-system/,2026-04-28 00:15:51,
20260428,electrek,新能源,This US city is putting solar + batteries on 150 homes to cut bills,https://electrek.co/2026/04/28/us-city-is-putting-solar-batteries-on-150-homes-to-cut-bills/,2026-04-28 22:20:54,
20260428,electrek,新能源,Toyota’s new bZ electric SUV delivers more driving range than expected,https://electrek.co/2026/04/28/toyotas-new-bz-electric-suv-delivers-more-range-than-expected/,2026-04-28 20:52:23,
20260428,electrek,新能源,Walmart + ABB roll out 400 kW EV chargers – starting in Phoenix,https://electrek.co/2026/04/28/walmart-abb-roll-out-400-kw-ev-chargers-phoenix/,2026-04-28 20:24:55,
20260428,electrek,新能源,"Nio’s Onvo L80 undercuts Tesla Model Y in China with $36,000 starting price",https://electrek.co/2026/04/28/nio-onvo-l80-undercuts-tesla-model-y-china-price-2/,2026-04-28 19:25:28,
20260428,electrek,新能源,Volkswagen will unveil the first EV from its entry-level lineup tomorrow: What to expect,https://electrek.co/2026/04/28/volkswagen-unveil-first-ev-entry-level-lineup-tomorrow/,2026-04-28 19:04:21,
20260428,electrek,新能源,"Heybike Mars 3.0 e-bike hits $1,199 low, Segway Navimow robotic lawn mower sale, Lectric refreshes Lightning e-bike deals, more",https://electrek.co/2026/04/28/heybike-mars-3-0-e-bike-hits-1199-low-segway-navimow-robotic-lawn-mower-sale-lectric-refreshes-lightning-e-bike-deals-more/,2026-04-28 18:00:00,
20260428,electrek,新能源,"Hyundai reveals stunning IONIQ 9 Black Ink Edition, and we got a first-hand look at it [Images]",https://electrek.co/2026/04/28/hyundai-reveals-ioniq-9-black-ink-first-look-images/,2026-04-28 17:14:17,
20260428,electrek,新能源,"GM is still the #2 EV seller in the US, but for how long?",https://electrek.co/2026/04/28/gm-still-2-ev-seller-in-the-us-but-for-how-long/,2026-04-28 14:51:24,
20260428,electrek,新能源,The uncomfortable reality behind Rivian’s new ‘billion-dollar’ e-bike brand,https://electrek.co/2026/04/28/the-uncomfortable-reality-behind-rivians-new-billion-dollar-e-bike-brand/,2026-04-28 11:56:00,
20260428,electrek,新能源,"PV5 electric van sales are so hot, Kia is ramping up production plans",https://electrek.co/2026/04/28/pv5-electric-van-sales-are-so-hot-kia-is-ramping-up-production-plans/,2026-04-28 11:27:41,
20260428,electrek,新能源,"CATL says sodium batteries are mainstream-ready, signs massive 60 GWh deal",https://electrek.co/2026/04/27/catl-sodium-ion-battery-60gwh-energy-storage-deal/,2026-04-28 00:39:37,
20260428,scitechdaily,综合科技,"100,000-Year-Old Neanderthal Fossils in Poland Reveal Unexpected Genetic Connections",https://scitechdaily.com/100000-year-old-neanderthal-fossils-in-poland-reveal-unexpected-genetic-connections/,2026-04-28 22:11:27,
20260428,scitechdaily,综合科技,Unexpected Hormone Discovery Could Change How We Treat Arthritis,https://scitechdaily.com/unexpected-hormone-discovery-could-change-how-we-treat-arthritis/,2026-04-28 20:32:41,
20260428,scitechdaily,综合科技,Scientists Supercharge “Natural Killer” Cells To Break Through Cancer’s Defenses,https://scitechdaily.com/scientists-supercharge-natural-killer-cells-to-break-through-cancers-defenses/,2026-04-28 19:57:51,
20260428,scitechdaily,综合科技,Simple “Gut Reset” May Prevent Weight Gain After Ozempic or Wegovy,https://scitechdaily.com/simple-gut-reset-may-prevent-weight-gain-after-ozempic-or-wegovy/,2026-04-28 19:22:32,
20260428,scitechdaily,综合科技,2.8 Days to Disaster: Scientists Warn Low Earth Orbit Could Suddenly Collapse,https://scitechdaily.com/2-8-days-to-disaster-scientists-warn-low-earth-orbit-could-suddenly-collapse/,2026-04-28 17:45:43,
20260428,scitechdaily,综合科技,Scientists Uncover How Serotonin May Trigger Tinnitus,https://scitechdaily.com/scientists-uncover-how-serotonin-may-trigger-tinnitus/,2026-04-28 15:37:15,
20260428,scitechdaily,综合科技,Common Food Compound Shows Surprising Power Against Superbugs,https://scitechdaily.com/common-food-compound-shows-surprising-power-against-superbugs/,2026-04-28 15:02:22,
20260428,scitechdaily,综合科技,Ancient DNA Study Reveals Human Evolution Is Happening Faster Than We Thought,https://scitechdaily.com/ancient-dna-study-reveals-human-evolution-is-happening-faster-than-we-thought/,2026-04-28 14:27:57,
20260428,scitechdaily,综合科技,5 Simple Ways To Remember More and Forget Less,https://scitechdaily.com/5-simple-ways-to-remember-more-and-forget-less/,2026-04-28 11:48:56,
20260428,scitechdaily,综合科技,This Common Habit Could Signal Serious Health Problems in Later Life,https://scitechdaily.com/this-common-habit-could-signal-serious-health-problems-in-later-life/,2026-04-28 11:13:51,
20260428,scitechdaily,综合科技,Common Food Preservative Linked to Rising Suicide Deaths Among Young People,https://scitechdaily.com/common-food-preservative-linked-to-rising-suicide-deaths-among-young-people/,2026-04-28 10:38:51,
20260428,scitechdaily,综合科技,Seeing the Invisible: Scientists Develop New Way To Track Particles in 3D,https://scitechdaily.com/seeing-the-invisible-scientists-develop-new-way-to-track-particles-in-3d/,2026-04-28 05:01:09,
20260428,scitechdaily,综合科技,The Atomic Gap That Could Cost the Semiconductor Industry Billions,https://scitechdaily.com/the-atomic-gap-that-could-cost-the-semiconductor-industry-billions/,2026-04-28 04:26:07,
20260428,scitechdaily,综合科技,Earth’s Secret Advantage: Why Most Alien Worlds May Be Too Dry for Life,https://scitechdaily.com/earths-secret-advantage-why-most-alien-worlds-may-be-too-dry-for-life/,2026-04-28 03:51:02,
20260428,interesting_engineering,综合科技,"Scorpions turn into metalsmiths to reinforce stingers for extra strength, study shows",https://interestingengineering.com/science/scorpions-turn-into-metalsmiths-to-reinforce-stingers-for-extra-strength-study-shows,2026-04-28 23:05:00,
20260428,interesting_engineering,综合科技,FDA clears first US trial of wireless brain implant for treatment-resistant depression,https://interestingengineering.com/innovation/us-trial-wireless-brain-implant-depression,2026-04-28 22:47:42,
20260428,interesting_engineering,综合科技,We climbed inside the world’s largest sand battery. Here’s what we found,https://interestingengineering.com/energy/sand-battery-polar-night-energy,2026-04-28 16:36:20,
20260428,interesting_engineering,综合科技,"China delivers world’s largest car carrier with 14 decks and 10,800-vehicle capacity",https://interestingengineering.com/transportation/china-worlds-largest-car-carrier,2026-04-28 16:33:08,
20260428,interesting_engineering,综合科技,Snapchat moves ads into chats with AI agents designed to feel like conversation,https://interestingengineering.com/ai-robotics/snapchat-ai-sponsored-snaps-chat-ads,2026-04-28 16:11:58,
20260428,interesting_engineering,综合科技,MIT engineers develop 3D-printed micro-robots that can be controlled by magnets,https://interestingengineering.com/science/mit-soft-magnetic-hydrogel-robotic-grippers,2026-04-28 15:00:21,
20260428,interesting_engineering,综合科技,Scientists use sunlight to turn problematic plastic waste into clean hydrogen fuel,https://interestingengineering.com/science/plastic-waste-into-clean-hydrogen-using-sunlight,2026-04-28 15:00:00,
20260428,interesting_engineering,综合科技,New reconfigurable block system allows robots to assemble and reuse buildings,https://interestingengineering.com/ai-robotics/new-reconfigurable-block-system-allows-robots-to-assemble-and-reuse-buildings,2026-04-28 14:39:03,
20260428,interesting_engineering,综合科技,China strike tests YJ-20 hypersonic anti-ship missiles as US holds Balikatan drills,https://interestingengineering.com/military/chinese-navy-showcases-yj-20-hypersonic-missiles,2026-04-28 14:13:27,
